Close,High,Low,Open,Volume,Target,Trend,Volume_Category,Open_Close_Interaction,High_Low_Interaction,Price_Volume_Interaction,Range_Volume
140.39999389648438,142.69332885742188,138.51666259765625,141.5399932861328,149158800,139.69000244140625,0,High,19872.214193481486,19765.403688279912,20941894609.606934,622986527.3071289
139.69000244140625,142.8333282470703,137.1999969482422,138.6666717529297,150657900,143.00332641601562,1,High,19370.347715708427,19596.73219960532,21045402418.81714,848705863.4857178
143.00332641601562,144.64332580566406,140.1566619873047,140.44000244140625,144436800,149.3866729736328,1,High,20083.38751099445,20272.725723664043,20654942856.884766,648039364.5996094
149.3866729736328,149.6266632080078,144.80667114257812,146.9199981689453,152224500,138.3633270263672,0,High,21947.889719750965,21666.93901332328,22740311600.074768,733720882.1640015
138.3633270263672,146.3766632080078,138.3333282470703,140.4633331298828,214290000,141.89332580566406,1,High,19434.974097063532,20248.770999264205,29649877348.480225,1723606248.7792969
141.89332580566406,144.54666137695312,139.77667236328125,141.11666870117188,134168400,137.9933319091797,0,High,20023.513448625337,20204.251328492537,19037600494.02466,639981793.9819336
137.9933319091797,142.92666625976562,135.35000610351562,141.26333618164062,147438900,141.76666259765625,1,High,19493.398436311167,19345.125150614418,20345585064.024353,1117094439.1113281
141.76666259765625,143.3000030517578,137.9499969482422,139.9566650390625,129383100,141.97332763671875,1,High,19841.189310885966,19768.234983673086,18342210283.53882,692200374.6917725
141.97332763671875,146.3333282470703,141.76666259765625,146.14666748046875,121263300,144.6666717529297,1,High,20748.92870521918,20745.187572394498,17216154221.209717,553768946.6445923
144.6666717529297,144.8633270263672,142.15333557128906,143.3766632080078,86777100,147.43333435058594,1,Medium,20741.824673343217,20592.805138752563,12553754241.371155,235165199.49645996
147.43333435058594,149.5800018310547,146.19332885742188,147.3333282470703,116373300,148.88333129882812,1,Medium,21721.843844434945,21867.598398181144,17157303648.381042,394118309.9624634
148.88333129882812,149.6300048828125,145.53334045410156,147.78334045410156,103391100,153.76666259765625,1,Medium,22002.47603727551,21776.15444275923,15393211394.650269,423558641.6152954
153.76666259765625,155.3000030517578,149.11666870117188,149.92666625976562,143639100,149.6266632080078,0,High,23053.723105156794,23157.81910435995,22086905025.531006,888168581.1172485
149.6266632080078,152.19000244140625,147.5,150.10333251953125,107017200,146.55667114257812,0,Medium,22459.46078129951,22448.025360107422,16012626541.864014,501910929.27246094
146.55667114257812,151.98333740234375,146.28334045410156,151.47999572753906,98327700,143.61000061035156,0,Medium,22200.40391852008,22232.63028857764,14410580393.10608,560467589.9276733
143.61000061035156,149.0,142.9566650390625,148.74667358398438,108863400,140.64666748046875,0,Medium,21361.50988418376,21300.543090820312,15633872940.444946,657897991.1865234
140.64666748046875,143.9166717529297,139.68333435058594,143.9166717529297,94968900,140.8800048828125,1,Medium,20241.40027693007,20102.760579088004,13357059299.285889,402035396.42944336
140.8800048828125,144.31666564941406,140.4166717529297,140.89999389648438,97111500,141.92999267578125,1,Medium,19849.99182812497,20264.465868971078,13681068594.177246,378734257.2784424
141.92999267578125,148.41000366210938,141.50332641601562,147.30667114257812,119979600,140.2100067138672,0,High,20907.23475635983,21000.509191601537,17028703749.243164,828660373.3154297
140.2100067138672,140.9633331298828,135.7933349609375,140.6133270263672,101151000,140.0933380126953,0,Medium,19715.395526426146,19141.881112916395,14182382389.11438,522950484.7869873
140.0933380126953,141.9199981689453,136.6666717529297,137.2100067138672,84717600,141.55999755859375,1,Medium,19222.20784928999,19395.73380493163,11868371372.424316,445049205.9814453
141.55999755859375,143.5,140.03334045410156,141.25332641601562,68059500,135.33999633789062,0,Low,19995.820542594418,20094.784355163574,9634502653.839111,235939115.3640747
135.33999633789062,139.53334045410156,135.3333282470703,138.82666015625,76354200,136.94332885742188,1,Low,18788.79967714846,18883.51136508514,10333777148.382568,320688572.05810547
136.94332885742188,139.35333251953125,135.48666381835938,136.65333557128906,67965900,129.34666442871094,0,Low,18713.762672602665,18880.518115041777,9307476594.79065,262801618.27697754
129.34666442871094,135.8633270263672,126.37000274658203,135.63333129882812,127533900,133.50332641601562,1,High,17543.718988857698,17169.049009481794,16496084566.584778,1210720669.3656921
133.50332641601562,135.66000366210938,130.76666259765625,131.3333282470703,87063300,141.3000030517578,1,Medium,17533.436190270353,17739.805926879868,11623240158.755493,426030421.09680176
141.3000030517578,142.58999633789062,135.56333923339844,136.57666015625,103055100,140.32666015625,0,Medium,19298.282496877015,19329.976044842508,14561685944.499207,724132850.5691528
140.32666015625,145.13333129882812,139.03334045410156,143.5399932861328,96429300,146.02999877929688,1,Medium,20142.487856693566,20178.371861707885,13531601610.205078,588217847.1633911
146.02999877929688,146.6666717529297,141.3333282470703,142.76666259765625,85243500,143.31666564941406,0,Medium,20848.21556486003,20728.888861762127,12448108200.942993,454632867.14172363
143.31666564941406,145.52333068847656,141.42666625976562,145.36666870117188,65118000,140.4199981689453,0,Low,20833.466254814994,20580.879522288684,9332494633.758545,266766594.26879883
140.4199981689453,150.8333282470703,140.3333282470703,146.5,104499000,136.7866668701172,0,Medium,20571.52973175049,21166.94296349422,14673749388.656616,1097239500.0
136.7866668701172,140.02999877929688,132.00999450683594,140.02999877929688,90852600,139.0433349609375,1,Medium,19154.236794846598,18485.359369647224,12427424330.484009,728638240.1641846
139.0433349609375,139.56666564941406,136.86000061035156,138.81666564941406,52073100,137.25332641601562,0,Low,19301.532140051946,19101.09394596354,7240417485.754395,140944439.24560547
137.25332641601562,141.0,136.5066680908203,138.35000610351562,59565300,136.1666717529297,0,Low,18988.998547383584,19247.440200805664,8175535563.9678955,267646663.16986084
136.1666717529297,137.50999450683594,133.8866729736328,136.9499969482422,59313300,136.02999877929688,0,Low,18648.025281016016,18410.755665142788,8076494651.683044,214911157.0953369
136.02999877929688,137.48333740234375,134.69667053222656,136.30999755859375,80515800,147.20333862304688,1,Low,18542.248801501468,18518.547801754437,10952564175.714111,224370712.38098145
147.20333862304688,154.0,144.336669921875,153.38999938964844,183564900,162.2133331298828,1,High,22579.520021543372,22227.84716796875,27021366134.005737,1773848219.4580078
166.42333984375,169.5366668701172,162.52333068847656,164.0,187425900,163.20333862304688,0,High,27293.427734375,27553.663773554144,31192044251.220703,1314480845.8465576
163.20333862304688,167.5,163.02000427246094,165.99667358398438,98735700,173.9499969482422,1,Medium,27091.211329226382,27305.850715637207,16113995881.28357,442335514.1555786
173.9499969482422,175.3333282470703,167.26333618164062,167.8333282470703,150780900,185.1266632080078,1,High,29194.60693639121,29326.837426435668,26228337094.85321,1216800666.6183472
185.1266632080078,186.663330078125,175.39999389648438,180.13333129882812,160945500,191.3333282470703,1,High,33347.48255589465,32740.746956400573,29795303373.34442,1812783273.4222412
191.3333282470703,191.3333282470703,181.7899932861328,183.35333251953125,146790600,195.25332641601562,1,High,35081.603356153704,34782.48445744836,28085934053.3844,1400871864.9169922
195.25332641601562,199.5933380126953,192.81666564941406,193.72000122070312,112683300,189.1999969482422,0,Medium,37824.47463165689,38484.92192144436,22001789156.533813,763617804.9133301
189.1999969482422,202.60000610351562,184.836669921875,200.73666381835938,189009300,194.9199981689453,1,High,37979.37618183391,37447.91045432538,35760558983.18939,3357435737.3565674
194.9199981689453,199.28334045410156,190.68333435058594,199.19667053222656,120310500,189.60667419433594,0,High,38827.414655401604,38000.0118383111,23450922439.704895,1034671034.3170166
189.60667419433594,190.51333618164062,180.40333557128906,185.47999572753906,143327100,197.7933349609375,1,High,35168.24511947832,34369.24131798232,27175774752.919006,1449037068.4799194
197.7933349609375,199.6566619873047,194.14332580566406,196.67333984375,127656000,199.67999267578125,1,High,38900.67578560114,38762.00837747264,25249505967.773438,703810443.6035156
199.67999267578125,199.67999267578125,195.1666717529297,197.00332641601562,88203900,213.9199981689453,1,Medium,39337.62277585454,38970.8795861816,17612554105.97534,398092507.34710693
213.9199981689453,216.26333618164062,201.01666259765625,201.63999938964844,168929100,216.6266632080078,1,High,43134.82830021973,43472.53408146836,36137312762.68158,2575606846.536255
216.6266632080078,217.0933380126953,206.1666717529297,208.50332641601562,192795000,201.4933319091797,0,High,45167.379869271535,44757.41095781117,41764537533.18787,2106606621.5515137
201.4933319091797,218.10667419433594,196.0,217.89666748046875,213873600,209.02333068847656,1,High,43904.72554254625,42748.908142089844,43094104271.41113,4728033993.969727
